=== GBA Test Suite Runner ===
ROM:  tests/assets/roms/suite.gba
BIOS: tests/assets/roms/gba_bios.bin
Booting...
TMR write reload t=1249 val=0000 apply=1250
TMR write control t=1249 val=0000 apply=1250 width=4 addr=04000102
TMR apply reload t=1250 val=0000
TMR apply control t=1250 old=0000 new=0000 running=0 counter=0000 next=18446744073709551615
TMR disabled t=1250 counter=0000
TMR write control t=1405047 val=0000 apply=1405048 width=2 addr=04000102
TMR apply control t=1405048 old=0000 new=0000 running=0 counter=0000 next=18446744073709551615
TMR disabled t=1405048 counter=0000
TMR write reload t=1405223 val=FB1A apply=1405224
TMR apply reload t=1405224 val=FB1A
TMR write control t=1600379 val=0080 apply=1600380 width=2 addr=04000102
TMR apply control t=1600380 old=0000 new=0080 running=0 counter=0000 next=18446744073709551615
TMR enabled t=1600380 counter=FB1A reload=FB1A offset=0 next=1601635
TMR overflow t=0 cyc=8744421 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8745675 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8746929 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8748183 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8749437 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8750691 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8751945 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8753199 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8754453 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8755707 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8756961 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8758215 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8759469 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8760723 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8761977 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8763231 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8764485 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8765739 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8766993 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8768247 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8769501 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8770755 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8772009 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8773263 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8774517 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8775771 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8777025 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8778279 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8779533 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8780787 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8782041 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8783295 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8784549 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8785803 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8787057 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8788311 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8789565 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8790819 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8792073 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8793327 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8794581 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8795835 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8797089 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8798343 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8799597 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8800851 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8802105 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8803359 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8804613 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8805867 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8807121 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8808375 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8809629 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8810883 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8812137 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8813391 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8814645 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8815899 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8817153 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8818407 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8819661 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8820915 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8822169 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8823423 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8824677 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8825931 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8827185 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8828439 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8829693 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8830947 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8832201 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8833455 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8834709 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8835963 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8837217 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8838471 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8839725 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8840979 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8842233 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8843487 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8844741 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8845995 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8847249 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8848503 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8849757 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8851011 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8852265 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8853519 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8854773 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8856027 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8857281 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8858535 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8859789 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8861043 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8862297 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8863551 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8864805 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8866059 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8867313 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8868567 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8869821 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8871075 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8872329 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8873583 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8874837 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8876091 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8877345 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8878599 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8879853 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8881107 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8882361 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8883615 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8884869 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8886123 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8887377 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8888631 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8889885 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8891139 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8892393 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8893647 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8894901 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8896155 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8897409 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8898663 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8899917 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8901171 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8902425 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8903679 cnt=0000 reload=FB1A ctl=0080
CPU enter IRQ cyc=8904896 pc=00000348 cpsr=6000005F return=0000034C
TMR overflow t=0 cyc=8904933 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8906187 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8907441 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8908695 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8909949 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8911203 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8912457 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8913711 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8914965 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8916219 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8917473 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8918727 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8919981 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8921235 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8922489 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8923743 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8924997 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8926251 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8927505 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8928759 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8930013 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8931267 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8932521 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8933775 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8935029 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8936283 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8937537 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8938791 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8940045 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8941299 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8942553 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8943807 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8945061 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8946315 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8947569 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8948823 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8950077 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8951331 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8952585 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8953839 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8955093 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8956347 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8957601 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8958855 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8960109 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8961363 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8962617 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8963871 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8965125 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8966379 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8967633 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8968887 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8970141 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8971395 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8972649 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8973903 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8975157 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8976411 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8977665 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8978919 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8980173 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8981427 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8982681 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8983935 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8985189 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8986443 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8987697 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8988951 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8990205 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8991459 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8992713 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8993967 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8995221 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8996475 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8997729 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=8998983 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9000237 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9001491 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9002745 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9003999 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9005253 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9006507 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9007761 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9009015 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9010269 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9011523 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9012777 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9014031 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9015285 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9016539 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9017793 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9019047 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9020301 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9021555 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9022809 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9024063 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9025317 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9026571 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9027825 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9029079 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9030333 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9031587 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9032841 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9034095 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9035349 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9036603 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9037857 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9039111 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9040365 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9041619 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9042873 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9044127 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9045381 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9046635 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9047889 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9049143 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9050397 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9051651 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9052905 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9054159 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9055413 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9056667 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9057921 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9059175 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9060429 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9061683 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9062937 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9064191 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9065445 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9066699 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9067953 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9069207 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9070461 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9071715 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9072969 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9074223 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9075477 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9076731 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9077985 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9079239 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9080493 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9081747 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9083001 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9084255 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9085509 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9086763 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9088017 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9089271 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9090525 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9091779 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9093033 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9094287 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9095541 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9096795 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9098049 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9099303 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9100557 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9101811 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9103065 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9104319 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9105573 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9106827 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9108081 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9109335 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9110589 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9111843 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9113097 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9114351 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9115605 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9116859 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9118113 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9119367 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9120621 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9121875 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9123129 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9124383 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9125637 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9126891 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9128145 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9129399 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9130653 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9131907 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9133161 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9134415 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9135669 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9136923 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9138177 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9139431 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9140685 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9141939 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9143193 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9144447 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9145701 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9146955 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9148209 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9149463 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9150717 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9151971 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9153225 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9154479 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9155733 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9156987 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9158241 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9159495 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9160749 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9162003 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9163257 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9164511 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9165765 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9167019 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9168273 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9169527 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9170781 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9172035 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9173289 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9174543 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9175797 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=9177051 cnt=0000 reload=FB1A ctl=0080
